"chr" "start" "end" "strand" "five_prime" "three_prime" "five_prime_ID" "three_prime_ID" "intron_junction" "obs.wt" "obs.mut" "total.reads.per.junction" "pvalue" "five.log.odds.ratio" "five.mut.cluster.cov" "five.wt.cluster.cov" "strand_1" "clusterID_5p" "clusterID_3p" "start_match" "end_match" "start_diff" "end_diff" "fivep_diff" "threep_diff" "verdict" "gene" "ensemblID" "transcripts" "constitutive.score" "numTags" "tags" "relStart" "relEnd" "relStartTag" "relEndTag" "relStartTagClass" "relEndTagClass" "relStartTagAlt" "relEndTagAlt" "startClass" "endClass" "startDistance" "endDistance" "numTags_skipping" "tags_skipping" "curTag_skipping" "relStartExon_skipping" "relEndExon_skipping" "fivep_class" "threep_class" "fivep_distance" "threep_distance" "wt.psi" "mut.psi" "dPSI"
"34" "chr21" 33589921 33597279 "-" 33597279 33589921 "clu_1044" "clu_1049" "chr21:33589921:33597279:-" 1 4 5 0.684333156668433 -0.87875281255509 370 39 "-" "clu_1044" "clu_1049" 33589921 33597279 0 0 0 0 "novel annotated pair" "CRYZL1" "." "ENST00000290244.9+ENST00000381540.7+ENST00000381554.8" 0.75 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 12 10 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 12 10 "main" "main" 0 0 2.56410256410256 1.08108108108108 -1.48302148302148
"35" "chr21" 33582055 33584589 "-" 33584589 33582055 "clu_1014" "clu_1041" "chr21:33582055:33584589:-" 1 5 6 NA -1.09861228866811 20 2 "-" "clu_1014" "clu_1041" 33582055 33584589 0 0 0 0 "novel annotated pair" "DONSON" "ENSG00000159079.19" "ENST00000303071.10+ENST00000303113.10+ENST00000432378.5+ENST00000453626.5" 1 1 "basic|MANE_Select|appris_principal_2|CCDS" 6 4 "basic|MANE_Select|appris_principal_2|CCDS" "basic|MANE_Select|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_2|CCDS" "basic|MANE_Select|appris_principal_2|CCDS" 6 4 "main" "main" 0 0 50 25 -25
"36" "chr21" 33904021 33906448 "-" 33906448 33904021 "clu_1086" "clu_1121" "chr21:33904021:33906448:-" 3 16 19 0.482985170148299 -0.57933165109984 6470 681 "-" "clu_1086" "clu_1121" 33904021 33907340 0 -892 892 0 "cryptic_fiveprime" "ATP5PO" "." "." NA 1 "basic|MANE_Select|appris_principal_1|CCDS" 5 5 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 -892 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 5 5 "not_main_5_prime" "main" 892 0 0.440528634361234 0.247295208655332 -0.193233425705901
"37" "chr21" 33907453 33909081 "-" 33909081 33907453 "clu_1094" "clu_1128" "chr21:33907453:33909081:-" 672 6358 7030 0.61190388096119 -0.278517843360657 6408 676 "-" "clu_1094" "clu_1128" 33907453 33909081 0 0 0 0 "annotated" "ATP5PO" "ENSG00000173638.19" "ENST00000290299.7+ENST00000429238.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 4 4 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 4 4 "main" "main" 0 0 99.4082840236686 99.2197253433208 -0.188558680347796
"38" "chr21" 33907453 33912288 "-" 33912288 33907453 "clu_1097" "clu_1128" "chr21:33907453:33912288:-" 4 50 54 0.61190388096119 0.278517843360657 6408 676 "-" "clu_1097" "clu_1128" 33907453 33912288 0 0 0 0 "novel annotated pair" "ATP5PO" "ENSG00000155304.6" "ENST00000290299.7+ENST00000429238.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 4 3 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 4 3 "main" "main" 0 0 0.591715976331361 0.780274656679151 0.18855868034779
"39" "chr21" 33589805 33591161 "-" 33591161 33589805 "clu_1019" "clu_1048" "chr21:33589805:33591161:-" 1 9 10 NA 0.587786664902119 14 2 "-" "clu_1019" "clu_1048" 33589921 33591161 -116 0 0 116 "cryptic_threeprime" "CRYZL1" "." "." 0 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 12 12 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" -116 0 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 12 12 "main" "not_main_3_prime" 0 116 50 64.2857142857143 14.2857142857143
"40" "chr21" 33591211 33595730 "-" 33595730 33591211 "clu_1033" "clu_1052" "chr21:33591211:33595730:-" 32 314 346 0.881461185388146 0.0864325057723075 341 35 "-" "clu_1033" "clu_1052" 33591211 33595730 0 0 0 0 "annotated" "CRYZL1" "ENSG00000160201.11" "ENST00000381540.7" 1 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 11 11 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" 4 0 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 11 11 "main" "not_main_3_prime" 0 -4 91.4285714285714 92.0821114369501 0.653540008378712
"41" "chr21" 33595836 33597279 "-" 33597279 33595836 "clu_1044" "clu_1060" "chr21:33595836:33597279:-" 46 396 442 1 0.766478453645495 400 47 "-" "clu_1044" "clu_1060" 33595836 33597279 0 0 0 0 "annotated" "CRYZL1" "." "ENST00000290244.9+ENST00000361534.6+ENST00000381540.7+ENST00000381554.8" 1 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 10 10 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" "non_canonical_U12|basic|MANE_Select|appris_principal_1|CCDS" 10 10 "main" "main" 0 0 97.8723404255319 99 1.12765957446808
"42" "chr21" 33276753 33279751 "+" 33276753 33279751 "clu_857" "clu_861" "chr21:33276753:33279751:+" 31 161 192 0.137888621113789 -Inf 173 31 "+" "clu_857" "clu_861" 33276753 33279751 0 0 0 0 "annotated" "AP000295.1" "ENSG00000182871.16" "ENST00000290200.7+ENST00000646150.1" 1 0 "" NA NA "" "" "" "" "" "" "" "" NA NA 0 "" "" NA NA "" "" NA NA 100 93.0635838150289 -6.93641618497109
"43" "chr21" 33268517 33279751 "+" 33268517 33279751 "clu_856" "clu_861" "chr21:33268517:33279751:+" 0 12 12 0.137888621113789 Inf 173 31 "+" "clu_856" "clu_861" 33268517 33279751 0 0 0 0 "novel annotated pair" "AP000295.1" "ENSG00000160218.13" "ENST00000290200.7+ENST00000646150.1" 1 0 "" NA NA "" "" "" "" "" "" "" "" NA NA 0 "" "" NA NA "" "" NA NA 0 6.9364161849711 6.9364161849711
"44" "chr21" 33341174 33345245 "+" 33341174 33345245 "clu_873" "clu_887" "chr21:33341174:33345245:+" 0 6 6 0.261677383226168 Inf 296 29 "+" "clu_873" "clu_887" 33341174 33345245 0 0 0 0 "novel annotated pair" "IFNAR1" "ENSG00000157601.14" "ENST00000270139.8+ENST00000652450.1+ENST00000652513.1" 0.75 1 "basic|MANE_Select|appris_principal_1|CCDS" 3 5 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 3 5 "main" "main" 0 0 0 2.02702702702703 2.02702702702703
"45" "chr21" 33343676 33345245 "+" 33343676 33345245 "clu_876" "clu_887" "chr21:33343676:33345245:+" 29 290 319 0.261677383226168 -Inf 296 29 "+" "clu_876" "clu_887" 33343676 33345245 0 0 0 0 "annotated" "IFNAR1" "ENSG00000197381.16" "ENST00000270139.8+ENST00000652450.1+ENST00000652513.1" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 5 5 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 5 5 "main" "main" 0 0 100 97.972972972973 -2.02702702702703
"46" "chr21" 33343422 33343534 "+" 33343422 33343534 "clu_875" "clu_884" "chr21:33343422:33343534:+" 29 273 302 0.983110168898311 -0.00911583340800949 292 31 "+" "clu_875" "clu_884" 33343422 33343534 0 0 0 0 "annotated" "IFNAR1" "ENSG00000197381.16" "ENST00000270139.8+ENST00000652450.1+ENST00000652513.1+ENST00000652601.1" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 4 4 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 4 4 "main" "main" 0 0 93.5483870967742 93.4931506849315 -0.0552364118426851
"47" "chr21" 33266514 33276595 "+" 33266514 33276595 "clu_854" "clu_859" "chr21:33266514:33276595:+" 2 3 5 0.476055239447606 -1.28621090256291 155 30 "+" "clu_854" "clu_859" 33266514 33276595 0 0 0 0 "novel annotated pair" "IL10RB" "ENSG00000227039.6" "ENST00000290200.7" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 1 2 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 1 2 "main" "main" 0 0 6.66666666666667 1.93548387096774 -4.73118279569892
"48" "chr21" 33341174 33343534 "+" 33341174 33343534 "clu_873" "clu_884" "chr21:33341174:33343534:+" 2 19 21 0.983110168898311 0.00911583340800941 292 31 "+" "clu_873" "clu_884" 33341174 33343534 0 0 0 0 "novel annotated pair" "IFNAR1" "ENSG00000157601.14" "ENST00000270139.8+ENST00000652450.1+ENST00000652513.1+ENST00000652601.1" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 3 4 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 3 4 "main" "main" 0 0 6.45161290322581 6.50684931506849 0.0552364118426869
"49" "chr21" 33335647 33343267 "+" 33335647 33343267 "clu_872" "clu_883" "chr21:33335647:33343267:+" 1 6 7 0.631723682763172 -0.489164126984811 280 29 "+" "clu_872" "clu_883" 33335647 33343267 0 0 0 0 "novel annotated pair" "IFNAR1" "ENSG00000182670.13" "ENST00000270139.8+ENST00000652450.1+ENST00000652513.1+ENST00000652601.1" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 2 3 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 2 3 "main" "main" 0 0 3.44827586206897 2.14285714285714 -1.30541871921182
"50" "chr21" 33341174 33343267 "+" 33341174 33343267 "clu_873" "clu_883" "chr21:33341174:33343267:+" 28 274 302 0.631723682763172 0.489164126984811 280 29 "+" "clu_873" "clu_883" 33341174 33343267 0 0 0 0 "annotated" "IFNAR1" "ENSG00000241945.8" "ENST00000270139.8+ENST00000652450.1+ENST00000652513.1+ENST00000652601.1" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 3 3 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 3 3 "main" "main" 0 0 96.551724137931 97.8571428571428 1.30541871921181
"51" "chr21" 33268517 33276595 "+" 33268517 33276595 "clu_856" "clu_859" "chr21:33268517:33276595:+" 28 152 180 0.476055239447606 1.28621090256291 155 30 "+" "clu_856" "clu_859" 33268517 33276595 0 0 0 0 "annotated" "AP000295.1" "ENSG00000159259.8" "ENST00000290200.7+ENST00000646150.1" 1 0 "" NA NA "" "" "" "" "" "" "" "" NA NA 0 "" "" NA NA "" "" NA NA 93.3333333333333 98.0645161290323 4.73118279569893
"52" "chr21" 15390618 15394472 "-" 15394472 15390618 "clu_72" "clu_79" "chr21:15390618:15394472:-" 2 42 44 NA 1.43508452528932 62 6 "-" "clu_72" "clu_79" 15390618 15394472 0 0 0 0 "annotated" "AJ009632.2" "ENSG00000205581.11" "ENST00000449602.2+ENST00000635225.1+ENST00000658863.1" 1 0 "" NA NA "" "" "" "" "" "" "" "" NA NA 0 "" "" NA NA "" "" NA NA 33.3333333333333 67.741935483871 34.4086021505376
"53" "chr21" 33539356 33542547 "-" 33542547 33539356 "clu_964" "clu_995" "chr21:33539356:33542547:-" 0 6 6 0.566914330856691 Inf 700 39 "-" "clu_964" "clu_995" 33539356 33542586 0 -39 39 0 "cryptic_fiveprime" "GART" "ENSG00000205758.12" "." NA 3 "basic|appris_principal_1|CCDS, alternative_5_UTR|basic|appris_principal_1|CCDS, alternative_5_UTR|basic|MANE_Select|appris_principal_1|CCDS" 43 22 "alternative_5_UTR|basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "alternative_5_UTR" "" "main" "not_main_5_prime" 0 -39 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "not_main_5_prime" "main" 39 0 0 0.857142857142857 0.857142857142857
"54" "chr21" 15405929 15441225 "-" 15441225 15405929 "clu_91" "clu_95" "chr21:15405929:15441225:-" 2 8 10 NA -Inf 14 2 "-" "clu_91" "clu_95" 15405929 15441225 0 0 0 0 "annotated" "AJ009632.2" "ENSG00000160188.10" "ENST00000635621.1+ENST00000654045.1" 1 0 "" NA NA "" "" "" "" "" "" "" "" NA NA 0 "" "" NA NA "" "" NA NA 100 57.1428571428571 -42.8571428571429
"55" "chr21" 33539356 33542064 "-" 33542064 33539356 "clu_963" "clu_995" "chr21:33539356:33542064:-" 39 694 733 0.566914330856691 -Inf 700 39 "-" "clu_963" "clu_995" 33539356 33542064 0 0 0 0 "annotated" "GART" "ENSG00000157578.13" "ENST00000361093.9+ENST00000381815.9" 1 3 "basic|appris_principal_1|CCDS, alternative_5_UTR|basic|appris_principal_1|CCDS, alternative_5_UTR|basic|MANE_Select|appris_principal_1|CCDS" 43 1 "alternative_5_UTR|basic|appris_principal_1|CCDS" "alternative_5_UTR|basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "alternative_5_UTR" "alternative_5_UTR" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 100 99.1428571428571 -0.857142857142861
"56" "chr21" 15400549 15401987 "-" 15401987 15400549 "clu_77" "clu_86" "chr21:15400549:15401987:-" 9 45 54 NA -Inf 52 9 "-" "clu_77" "clu_86" 15400549 15401987 0 0 0 0 "annotated" "AJ009632.2" "ENSG00000160298.17" "ENST00000449602.2" 1 0 "" NA NA "" "" "" "" "" "" "" "" NA NA 0 "" "" NA NA "" "" NA NA 100 86.5384615384615 -13.4615384615385
"57" "chr21" 33528937 33530758 "-" 33530758 33528937 "clu_942" "clu_981" "chr21:33528937:33530758:-" 45 666 711 0.640063599364006 0.392042087776024 676 46 "-" "clu_942" "clu_981" 33528937 33530758 0 0 0 0 "annotated" "GART" "ENSG00000235888.3" "ENST00000361093.9+ENST00000381815.9+ENST00000381831.7+ENST00000381839.7" 1 3 "basic|appris_principal_1|CCDS, alternative_5_UTR|basic|appris_principal_1|CCDS, alternative_5_UTR|basic|MANE_Select|appris_principal_1|CCDS" 28 28 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 7 7 "main" "main" 0 0 97.8260869565217 98.5207100591716 0.694623102649871
"58" "chr21" 33535320 33542064 "-" 33542064 33535320 "clu_963" "clu_992" "chr21:33535320:33542064:-" 1 6 7 0.61850381496185 -1.02053951867929 905 55 "-" "clu_963" "clu_992" 33535320 33542064 0 0 0 0 "novel annotated pair" "GART" "ENSG00000157578.13" "ENST00000361093.9+ENST00000381815.9" 1 3 "basic|appris_principal_1|CCDS, alternative_5_UTR|basic|appris_principal_1|CCDS, alternative_5_UTR|basic|MANE_Select|appris_principal_1|CCDS" 23 1 "basic|appris_principal_1|CCDS" "alternative_5_UTR|basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "alternative_5_UTR" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 1 "main" "main" 0 0 1.81818181818182 0.662983425414365 -1.15519839276745
"59" "chr21" 15405764 15444023 "-" 15444023 15405764 "clu_95" "clu_94" "chr21:15405764:15444023:-" 1 7 8 NA -0.174353387144778 32 4 "-" "clu_95" "clu_94" 15405764 15444023 0 0 0 0 "novel annotated pair" "AJ009632.2" "ENSG00000185808.13" "ENST00000635621.1+ENST00000654045.1" 0.67 0 "" NA NA "" "" "" "" "" "" "" "" NA NA 0 "" "" NA NA "" "" NA NA 25 21.875 -3.125
"60" "chr21" 15441348 15444023 "-" 15444023 15441348 "clu_95" "clu_99" "chr21:15441348:15444023:-" 1 11 12 NA 2.80336038090653 13 4 "-" "clu_95" "clu_99" 15441348 15444023 0 0 0 0 "annotated" "AJ009632.2" "ENSG00000160255.18" "ENST00000635621.1+ENST00000654045.1" 0.67 0 "" NA NA "" "" "" "" "" "" "" "" NA NA 0 "" "" NA NA "" "" NA NA 25 84.6153846153846 59.6153846153846
"61" "chr21" 15405764 15441225 "-" 15441225 15405764 "clu_91" "clu_94" "chr21:15405764:15441225:-" 1 7 8 NA -0.174353387144778 32 4 "-" "clu_91" "clu_94" 15405764 15441225 0 0 0 0 "novel annotated pair" "AJ009632.2" "ENSG00000160188.10" "ENST00000635621.1+ENST00000654045.1" 1 0 "" NA NA "" "" "" "" "" "" "" "" NA NA 0 "" "" NA NA "" "" NA NA 25 21.875 -3.125
"62" "chr21" 15390618 15393970 "-" 15393970 15390618 "clu_71" "clu_79" "chr21:15390618:15393970:-" 0 5 5 NA Inf 62 6 "-" "clu_71" "clu_79" 15390618 15393970 0 0 0 0 "annotated" "AJ009632.2" "ENSG00000185658.13" "ENST00000449602.2+ENST00000634644.1" 1 0 "" NA NA "" "" "" "" "" "" "" "" NA NA 0 "" "" NA NA "" "" NA NA 0 8.06451612903226 8.06451612903226
"63" "chr21" 33535320 33539170 "-" 33539170 33535320 "clu_958" "clu_992" "chr21:33535320:33539170:-" 54 899 953 0.61850381496185 1.02053951867929 905 55 "-" "clu_958" "clu_992" 33535320 33539170 0 0 0 0 "annotated" "GART" "ENSG00000159082.17" "ENST00000361093.9+ENST00000381815.9+ENST00000381831.7+ENST00000381839.7" 1 3 "basic|appris_principal_1|CCDS, alternative_5_UTR|basic|appris_principal_1|CCDS, alternative_5_UTR|basic|MANE_Select|appris_principal_1|CCDS" 23 23 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 2 "main" "main" 0 0 98.1818181818182 99.3370165745856 1.15519839276745
"64" "chr21" 32726917 32727836 "-" 32727836 32726917 "clu_806" "clu_807" "chr21:32726917:32727836:-" 1 26 27 NA 0.619039208406224 40 2 "-" "clu_806" "clu_807" 32726917 32727836 0 0 0 0 "annotated" "SYNJ1" "ENSG00000154719.13" "ENST00000357345.7+ENST00000630077.2" 1 1 "basic|appris_principal_4|CCDS" 1 1 "basic|appris_principal_4|CCDS" "basic|appris_principal_4|CCDS" "appris_principal_4" "appris_principal_4" "" "" "main" "not_main_5_prime" 0 -109 1 "basic|appris_principal_4|CCDS" "basic|appris_principal_4|CCDS" 1 1 "not_main_5_prime" "main" 109 0 50 65 15
"65" "chr21" 32695282 32701960 "-" 32701960 32695282 "clu_801" "clu_801" "chr21:32695282:32701960:-" 2 13 15 NA -Inf 43 2 "-" "clu_801" "clu_801" 32695282 32701960 0 0 0 0 "novel annotated pair" "SYNJ1" "ENSG00000225331.1" "ENST00000357345.7+ENST00000382491.7+ENST00000382499.6+ENST00000433931.6+ENST00000630077.2" 1 1 "basic|appris_principal_4|CCDS" 4 3 "basic|appris_principal_4|CCDS" "basic|appris_principal_4|CCDS" "appris_principal_4" "appris_principal_4" "" "" "main" "main" 0 0 1 "basic|appris_principal_4|CCDS" "basic|appris_principal_4|CCDS" 4 3 "main" "main" 0 0 100 30.2325581395349 -69.7674418604651
"66" "chr21" 15402234 15403678 "-" 15403678 15402234 "clu_79" "clu_87" "chr21:15402234:15403678:-" 0 5 5 NA Inf 25 4 "-" "clu_79" "clu_87" 15400549 15401987 1685 1691 -1691 -1685 "cryptic_unanchored" "AJ009632.2" "." "" 1 0 "" NA NA "" "" "" "" "" "" "" "" NA NA 0 "" "" NA NA "" "" NA NA 0 20 20
"67" "chr21" 33468926 33479837 "-" 33479837 33468926 "clu_916" "clu_936" "chr21:33468926:33479837:-" 9 93 102 0.729052709472905 0.949080554697146 97 10 "-" "clu_916" "clu_936" 33468926 33479837 0 0 0 0 "annotated" "TMEM50B" "ENSG00000185658.13" "ENST00000542230.7" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 90 95.8762886597938 5.87628865979381
"68" "chr21" 15405764 15405879 "-" 15405879 15405764 "clu_87" "clu_94" "chr21:15405764:15405879:-" 2 18 20 NA 0.251314428280906 32 4 "-" "clu_87" "clu_94" 15405764 15405879 0 0 0 0 "annotated" "AJ009632.2" "." "ENST00000635621.1+ENST00000654045.1" 1 0 "" NA NA "" "" "" "" "" "" "" "" NA NA 0 "" "" NA NA "" "" NA NA 50 56.25 6.25
"69" "chr21" 32751218 32755229 "-" 32755229 32751218 "clu_824" "clu_825" "chr21:32751218:32755229:-" 2 21 23 NA 0.154150679827258 30 3 "-" "clu_824" "clu_825" 32751218 32755229 0 0 0 0 "annotated" "PAXBP1" "." "ENST00000290178.4+ENST00000331923.9" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 8 8 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 8 8 "main" "main" 0 0 66.6666666666667 70 3.33333333333334
