"E.B.M_five.obs.logOR.ratio" "E.B.M_obs.wt" "E.B.M_obs.mut" "E.B.M_total.reads.per.junction" "E.B.M_five.wt.cluster.cov" "E.B.M_five.mut.cluster.cov" "intron_junction" "Tcells_five.obs.logOR.ratio" "Tcells_obs.wt" "Tcells_obs.mut" "Tcells_total.reads.per.junction" "Tcells_five.wt.cluster.cov" "Tcells_five.mut.cluster.cov" "PreB_five.obs.logOR.ratio" "PreB_obs.wt" "PreB_obs.mut" "PreB_total.reads.per.junction" "PreB_five.wt.cluster.cov" "PreB_five.mut.cluster.cov" "DC_five.obs.logOR.ratio" "DC_obs.wt" "DC_obs.mut" "DC_total.reads.per.junction" "DC_five.wt.cluster.cov" "DC_five.mut.cluster.cov" "HSPC_five.obs.logOR.ratio" "HSPC_obs.wt" "HSPC_obs.mut" "HSPC_total.reads.per.junction" "HSPC_five.wt.cluster.cov" "HSPC_five.mut.cluster.cov" "IMP_five.obs.logOR.ratio" "IMP_obs.wt" "IMP_obs.mut" "IMP_total.reads.per.junction" "IMP_five.wt.cluster.cov" "IMP_five.mut.cluster.cov" "Bcells_five.obs.logOR.ratio" "Bcells_obs.wt" "Bcells_obs.mut" "Bcells_total.reads.per.junction" "Bcells_five.wt.cluster.cov" "Bcells_five.mut.cluster.cov" "NP_five.obs.logOR.ratio" "NP_obs.wt" "NP_obs.mut" "NP_total.reads.per.junction" "NP_five.wt.cluster.cov" "NP_five.mut.cluster.cov" "Mat_Mono_five.obs.logOR.ratio" "Mat_Mono_obs.wt" "Mat_Mono_obs.mut" "Mat_Mono_total.reads.per.junction" "Mat_Mono_five.wt.cluster.cov" "Mat_Mono_five.mut.cluster.cov" "MonoDC_five.obs.logOR.ratio" "MonoDC_obs.wt" "MonoDC_obs.mut" "MonoDC_total.reads.per.junction" "MonoDC_five.wt.cluster.cov" "MonoDC_five.mut.cluster.cov" "MkP_five.obs.logOR.ratio" "MkP_obs.wt" "MkP_obs.mut" "MkP_total.reads.per.junction" "MkP_five.wt.cluster.cov" "MkP_five.mut.cluster.cov" "MEP_five.obs.logOR.ratio" "MEP_obs.wt" "MEP_obs.mut" "MEP_total.reads.per.junction" "MEP_five.wt.cluster.cov" "MEP_five.mut.cluster.cov" "EP_five.obs.logOR.ratio" "EP_obs.wt" "EP_obs.mut" "EP_total.reads.per.junction" "EP_five.wt.cluster.cov" "EP_five.mut.cluster.cov" "None_five.obs.logOR.ratio" "None_obs.wt" "None_obs.mut" "None_total.reads.per.junction" "None_five.wt.cluster.cov" "None_five.mut.cluster.cov" "chr.x" "start.x" "end.x" "strand.x" "five_prime.x" "three_prime.x" "five_prime_ID" "three_prime_ID" "obs.wt" "obs.mut" "total.reads.per.junction" "None_pvalue" "EP_pvalue" "MEP_pvalue" "MkP_pvalue" "MonoDC_pvalue" "Mat_Mono_pvalue" "NP_pvalue" "Bcells_pvalue" "IMP_pvalue" "HSPC_pvalue" "DC_pvalue" "PreB_pvalue" "Tcells_pvalue" "E.B.M_pvalue" "chr.y" "start.y" "end.y" "strand_1" "five_prime.y" "three_prime.y" "clusterID_5p" "clusterID_3p" "start_match" "end_match" "start_diff" "end_diff" "fivep_diff" "threep_diff" "strand.y" "verdict" "gene" "ensemblID" "transcripts" "constitutive.score" "numTags" "tags" "relStart" "relEnd" "relStartTag" "relEndTag" "relStartTagClass" "relEndTagClass" "relStartTagAlt" "relEndTagAlt" "startClass" "endClass" "startDistance" "endDistance" "numTags_skipping" "tags_skipping" "curTag_skipping" "relStartExon_skipping" "relEndExon_skipping" "fivep_class" "threep_class" "fivep_distance" "threep_distance" "None_wt.psi" "None_mut.psi" "None_dPSI" "EP_wt.psi" "EP_mut.psi" "EP_dPSI" "MEP_wt.psi" "MEP_mut.psi" "MEP_dPSI" "MkP_wt.psi" "MkP_mut.psi" "MkP_dPSI" "MonoDC_wt.psi" "MonoDC_mut.psi" "MonoDC_dPSI" "Mat_Mono_wt.psi" "Mat_Mono_mut.psi" "Mat_Mono_dPSI" "NP_wt.psi" "NP_mut.psi" "NP_dPSI" "Bcells_wt.psi" "Bcells_mut.psi" "Bcells_dPSI" "IMP_wt.psi" "IMP_mut.psi" "IMP_dPSI" "HSPC_wt.psi" "HSPC_mut.psi" "HSPC_dPSI" "DC_wt.psi" "DC_mut.psi" "DC_dPSI" "PreB_wt.psi" "PreB_mut.psi" "PreB_dPSI" "Tcells_wt.psi" "Tcells_mut.psi" "Tcells_dPSI" "merge.output_Verdict" "Final_Verdict"
"120" NA 0 0 0 0 0 "chr21:36058924:36060346:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 1 NA 0 0 0 0 1 NA 0 0 0 0 3 NA 0 0 0 0 0 NA 0 0 0 0 3 Inf 1 1 2 1 4 NA 0 0 0 0 3 NA 0 0 0 1 11 NA 0 2 2 2 29 0.90511743127603 0 1 1 11 131 NA 0 1 1 0 24 "chr21" 36058924 36060346 "-" 36060346 36058924 "clu_1205" "clu_1240" 13 146 159 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 36058924 36060346 "-" 36060346 36058924 "clu_1205" "clu_1240" 36058924 36060346 0 0 0 0 "-" "annotated" "SETD4" "ENSG00000156304.14" "ENST00000332131.8" 0.5 1 "basic|appris_principal_3|CCDS" 1 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "main" 0 0 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" 1 1 "main" "main" 0 0 NA 4.16666666666667 NA 0 0.763358778625954 0.763358778625954 0 6.89655172413793 6.89655172413793 0 0 0 NA 0 NA 100 25 -75 NA 0 NA NA NA NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA NA NA NA "Canonical"
"121" NA 0 0 0 0 0 "chr21:36058924:36060281:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 1 1 0 1 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 -Inf 0 0 0 0 0 NA 0 0 0 0 0 NA 0 4 4 0 6 NA 1 0 1 1 4 -0.90511743127603 0 3 3 0 11 NA 0 0 0 0 1 "chr21" 36058924 36060281 "-" 36060281 36058924 "clu_1203" "clu_1240" 2 6 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 36058924 36060281 "-" 36060281 36058924 "clu_1203" "clu_1240" 36058924 36060281 0 0 0 0 "-" "novel annotated pair" "SETD4" "." "." 0 1 "basic|appris_principal_3|CCDS" 1 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "not_main_5_prime" 0 -65 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" 1 1 "not_main_5_prime" "main" 65 0 NA 0 NA NA 27.2727272727273 NA 100 0 -100 NA 66.6666666666667 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 100 NA NA NA NA NA NA NA NA NA
"122" NA 0 0 0 0 0 "chr21:36036251:36036517:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 1 NA 0 0 0 0 2 NA 0 0 0 0 0 NA 0 0 0 0 1 NA 0 0 0 0 0 NA 0 1 1 0 1 NA 0 0 0 0 1 NA 0 2 2 2 9 Inf 0 2 2 4 55 NA 0 0 0 0 7 "chr21" 36036251 36036517 "-" 36036517 36036251 "clu_1188" "clu_1220" 0 6 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 36036251 36036517 "-" 36036517 36036251 "clu_1188" "clu_1220" 36036251 36036084 0 433 -433 0 "-" "cryptic_fiveprime" "SETD4" "." "." NA 1 "basic|appris_principal_3|CCDS" 10 11 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "not_main_5_prime" 0 433 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" 10 11 "not_main_5_prime" "main" -433 0 NA 0 NA 0 3.63636363636364 3.63636363636364 0 22.2222222222222 22.2222222222222 NA 0 NA NA 100 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA 0 NA NA NA NA NA NA NA NA NA NA NA NA
"123" NA 0 0 0 0 0 "chr21:36036251:36038149:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 2 2 0 2 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 1 1 0 1 NA 0 0 0 0 0 NA 0 1 1 0 1 NA 0 3 3 1 5 -Inf 0 6 6 1 14 NA 0 2 2 0 3 "chr21" 36036251 36038149 "-" 36038149 36036251 "clu_1189" "clu_1220" 1 4 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 36036251 36038149 "-" 36038149 36036251 "clu_1189" "clu_1220" 36036251 36038149 0 0 0 0 "-" "annotated" "SETD4" "ENSG00000156299.13" "ENST00000332131.8+ENST00000399212.5+ENST00000399215.5" 1 1 "basic|appris_principal_3|CCDS" 10 10 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "main" 0 0 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" 10 10 "main" "main" 0 0 NA 66.6666666666667 NA 0 42.8571428571429 42.8571428571429 0 60 60 NA 100 NA NA NA NA NA 100 NA NA NA NA NA NA NA NA 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Canonical"
"124" NA 0 0 0 0 0 "chr21:36043956:36045581:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 Inf 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 -Inf 0 0 0 0 2 -Inf 1 3 4 1 6 NA 0 1 1 0 2 "chr21" 36043956 36045581 "-" 36045581 36043956 "clu_1195" "clu_1226" 14 205 219 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 36043956 36045581 "-" 36045581 36043956 "clu_1195" "clu_1226" 36043956 36045581 0 0 0 0 "-" "annotated" "SETD4" "ENSG00000159086.15" "ENST00000332131.8+ENST00000399201.5+ENST00000399205.5+ENST00000399207.5+ENST00000399208.6+ENST00000399212.5+ENST00000399215.5" 1 1 "basic|appris_principal_3|CCDS" 6 6 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "main" 0 0 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" 6 6 "main" "main" 0 0 NA 50 NA 100 50 -50 NA 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Canonical"
"125" NA 0 0 0 0 0 "chr21:36043956:36048307:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 1 1 0 1 NA 0 0 0 0 1 NA 0 0 0 0 2 NA 0 0 0 0 0 NA 0 0 0 0 3 -Inf 0 0 0 1 2 NA 0 0 0 0 3 NA 0 1 1 1 16 Inf 0 4 4 3 21 Inf 0 1 1 14 154 NA 0 1 1 0 25 "chr21" 36043956 36048307 "-" 36048307 36043956 "clu_1196" "clu_1226" 1 5 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 36043956 36048307 "-" 36048307 36043956 "clu_1196" "clu_1226" 36043956 36048307 0 0 0 0 "-" "novel annotated pair" "SETD4" "ENSG00000241837.7" "ENST00000332131.8+ENST00000399201.5+ENST00000399205.5+ENST00000399207.5+ENST00000399208.6+ENST00000399212.5+ENST00000399215.5" 1 1 "basic|appris_principal_3|CCDS" 6 5 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "main" 0 0 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" 6 5 "main" "main" 0 0 NA 4 NA 0 0.649350649350649 0.649350649350649 0 19.047619047619 19.047619047619 0 6.25 6.25 NA 0 NA 0 0 0 NA 0 NA NA NA NA NA 0 NA NA 0 NA NA 100 NA NA NA NA NA NA NA NA "Canonical"
"126" NA 2 1 3 2 1 "chr21:35048958:35049080:-" NA 0 1 1 0 1 NA 3 1 4 3 1 NA 1 12 13 1 12 NA 4 16 20 4 16 NA 5 41 46 5 41 NA 0 0 0 0 0 NA 5 12 17 5 12 NA 14 25 39 14 25 NA 6 11 17 6 12 NA 16 55 71 16 57 -Inf 18 164 182 18 166 NA 26 415 441 28 431 NA 2 54 56 2 56 "chr21" 35048958 35049080 "-" 35049080 35048958 "clu_1183" "clu_1218" 1 8 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 35048958 35049080 "-" 35049080 35048958 "clu_1183" "clu_1218" 35048958 35049167 0 -87 87 0 "-" "cryptic_fiveprime" "RUNX1" "." "." NA 1 "basic|appris_principal_3|CCDS" 8 8 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "not_main_5_prime" 0 -87 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" 1 1 "not_main_5_prime" "main" 87 0 100 96.4285714285714 -3.57142857142857 92.8571428571429 96.2877030162413 3.43056015909843 100 98.7951807228916 -1.20481927710844 100 96.4912280701754 -3.50877192982456 100 91.6666666666667 -8.33333333333334 100 100 0 100 100 0 NA NA NA 100 100 0 100 100 0 100 100 0 100 100 0 NA 100 NA NA NA
"127" NA 0 0 0 0 0 "chr21:35048958:35049167:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 1 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 2 2 0 6 Inf 0 4 4 1 4 NA 0 8 8 0 11 NA 0 1 1 0 1 "chr21" 35048958 35049167 "-" 35049167 35048958 "clu_1184" "clu_1218" 0 15 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 35048958 35049167 "-" 35049167 35048958 "clu_1184" "clu_1218" 35048958 35049167 0 0 0 0 "-" "annotated" "RUNX1" "." "ENST00000437180.5" 1 1 "basic|appris_principal_3|CCDS" 8 8 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "main" 0 0 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" 1 1 "main" "main" 0 0 NA 100 NA NA 72.7272727272727 NA 0 100 100 NA 33.3333333333333 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA "Canonical"
"128" NA 0 0 0 0 0 "chr21:36058973:36060281:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 1 NA 0 0 0 0 0 NA 0 0 0 0 2 NA 0 0 0 0 0 NA 0 0 0 0 1 NA 1 0 1 2 4 NA 0 0 0 0 3 NA 0 0 0 1 16 Inf 0 0 0 2 13 Inf 1 4 5 10 93 NA 0 2 2 0 19 "chr21" 36058973 36060281 "-" 36060281 36058973 "clu_1203" "clu_1242" 0 5 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 36058973 36060281 "-" 36060281 36058973 "clu_1203" "clu_1242" 36058973 36060281 0 0 0 0 "-" "annotated" "SETD4" "." "ENST00000399205.5+ENST00000399208.6" 1 1 "basic|appris_principal_3|CCDS" 1 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "not_main_3_prime" "not_main_5_prime" 49 -65 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" 1 1 "not_main_5_prime" "not_main_3_prime" 65 -49 NA 10.5263157894737 NA 10 4.3010752688172 -5.6989247311828 0 0 0 0 0 0 NA 0 NA 50 0 -50 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA NA NA NA NA
"129" NA 0 0 0 0 0 "chr21:36058973:36060346:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 1 1 0 1 NA 0 2 2 0 2 NA 0 0 0 0 0 NA 0 1 1 0 1 NA 0 0 0 0 0 NA 0 0 0 0 1 NA 0 1 1 0 1 -Inf 2 7 9 2 9 -Inf 4 53 57 4 55 NA 0 7 7 0 7 "chr21" 36058973 36060346 "-" 36060346 36058973 "clu_1205" "clu_1242" 6 72 78 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 36058973 36060346 "-" 36060346 36058973 "clu_1205" "clu_1242" 36058973 36060346 0 0 0 0 "-" "annotated" "SETD4" "ENSG00000186866.16" "ENST00000399212.5" 0.5 1 "basic|appris_principal_3|CCDS" 1 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "not_main_3_prime" "main" 49 0 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" 1 1 "main" "not_main_3_prime" 0 -49 NA 100 NA 100 96.3636363636364 -3.63636363636364 100 77.7777777777778 -22.2222222222222 NA 100 NA NA 0 NA NA NA NA NA 100 NA NA NA NA NA 100 NA NA 100 NA NA NA NA NA NA NA NA NA NA NA "Cryptic_threeprime"
"130" NA 0 0 0 0 0 "chr21:17513172:17547026:+" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 1 1 0 1 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 1 14 15 1 14 -Inf 1 78 79 1 82 NA 0 17 17 0 18 "chr21" 17513172 17547026 "+" 17513172 17547026 "clu_144" "clu_150" 2 110 112 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 17513172 17547026 "+" 17513172 17547026 "clu_144" "clu_150" 17513172 17547026 0 0 0 0 "+" "annotated" "CXADR" "ENSG00000142168.14" "ENST00000284878.12+ENST00000356275.10+ENST00000400165.5+ENST00000400166.5+ENST00000400169.1" 1 1 "basic|MANE_Select|appris_principal_3|CCDS" 1 1 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" 1 1 "main" "main" 0 0 NA 94.4444444444444 NA 100 95.1219512195122 -4.8780487804878 100 100 0 NA NA NA NA NA NA NA 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Canonical"
"131" NA 0 0 0 0 0 "chr21:17531696:17547026:+" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 1 1 0 2 NA 1 0 1 1 3 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 1 0 NA 0 1 1 2 2 NA 0 0 0 0 0 NA 0 0 0 1 1 NA 0 0 0 0 6 Inf 0 4 4 1 18 NA 0 0 0 0 2 "chr21" 17531696 17547026 "+" 17531696 17547026 "clu_145" "clu_150" 0 5 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 17531696 17547026 "+" 17531696 17547026 "clu_145" "clu_150" 17547193 17547026 -15497 0 -15497 0 "+" "cryptic_fiveprime" "CXADR" "ENSG00000160216.19" "." 0 1 "basic|MANE_Select|appris_principal_3|CCDS" 2 1 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "not_main_5_prime" "main" -15497 0 1 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" 2 1 "not_main_5_prime" "main" -15497 0 NA 0 NA 0 22.2222222222222 22.2222222222222 NA 0 NA 0 0 0 NA NA NA 0 50 50 0 NA NA NA NA NA NA NA NA 100 0 -100 NA 50 NA NA NA NA NA NA NA NA NA
"132" NA 0 0 0 0 0 "chr21:37156906:37158130:+" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 -Inf 0 0 0 0 1 NA 0 3 3 0 4 NA 0 0 0 0 0 NA 0 0 0 0 1 Inf 0 1 1 0 1 NA 0 1 1 0 1 NA 0 1 1 0 2 NA 1 2 3 1 5 Inf 0 14 14 0 21 NA 0 0 0 0 1 "chr21" 37156906 37158130 "+" 37156906 37158130 "clu_1364" "clu_1393" 1 6 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 37156906 37158130 "+" 37156906 37158130 "clu_1364" "clu_1393" 37156906 37156654 0 1476 0 1476 "+" "cryptic_threeprime" "TTC3" "ENSG00000185272.14" "." 0 1 "basic|appris_principal_1|CCDS" 27 26 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_3_prime" 0 1476 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 28 27 "main" "not_main_3_prime" 0 1476 NA 0 NA NA 66.6666666666667 NA 100 40 -60 NA 50 NA NA 100 NA NA 100 NA NA 0 NA NA NA NA NA 75 NA NA 0 NA NA NA NA NA NA NA NA NA NA NA NA
"133" NA 0 0 0 0 0 "chr21:37157214:37158130:+" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 Inf 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 -Inf 0 0 0 0 2 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 1 1 1 15 -Inf 0 3 3 0 84 NA 0 1 1 1 18 "chr21" 37157214 37158130 "+" 37157214 37158130 "clu_1365" "clu_1393" 5 28 33 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 37157214 37158130 "+" 37157214 37158130 "clu_1365" "clu_1393" 37156906 37156654 308 1476 308 1476 "+" "cryptic_unanchored" "TTC3" "ENSG00000159128.14" "" 1 1 "basic|appris_principal_1|CCDS" 27 26 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_5_prime" "not_main_3_prime" 308 1476 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 28 27 "not_main_5_prime" "not_main_3_prime" 308 1476 0 5.55555555555556 5.55555555555556 NA 3.57142857142857 NA 0 6.66666666666667 6.66666666666667 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"134" NA 0 0 0 0 0 "chr21:37073473:37087246:+" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 1 1 0 2 NA 0 3 3 1 3 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 1 0 1 1 0 NA 2 1 3 2 2 NA 0 0 0 0 0 NA 1 1 2 1 1 -Inf 0 6 6 0 6 NA 1 14 15 1 18 NA 0 2 2 0 2 "chr21" 37073473 37087246 "+" 37073473 37087246 "clu_1313" "clu_1349" 1 22 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 37073473 37087246 "+" 37073473 37087246 "clu_1313" "clu_1349" 37073364 37087246 109 0 109 0 "+" "cryptic_fiveprime" "TTC3" "ENSG00000160185.15" "." NA 1 "basic|appris_principal_1|CCDS" 45 45 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_5_prime" "main" 109 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "not_main_5_prime" "main" 109 0 NA 100 NA 100 77.7777777777778 -22.2222222222222 NA 100 NA 100 100 0 NA NA NA 100 50 -50 100 NA NA NA NA NA NA NA NA 0 100 100 NA 50 NA NA NA NA NA NA NA NA NA
"135" NA 0 0 0 0 0 "chr21:37084331:37087246:+" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 2 2 0 2 NA 0 0 0 0 0 NA 0 0 0 0 0 Inf 1 14 15 1 15 NA 0 81 81 0 84 NA 1 17 18 1 18 "chr21" 37084331 37087246 "+" 37084331 37087246 "clu_1315" "clu_1349" 0 9 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 37084331 37087246 "+" 37084331 37087246 "clu_1315" "clu_1349" 37084331 37087246 0 0 0 0 "+" "annotated" "TTC3" "ENSG00000182670.13" "ENST00000399017.6" 1 1 "basic|appris_principal_1|CCDS" 90 45 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 1 "main" "main" 0 0 100 94.4444444444444 -5.55555555555556 NA 96.4285714285714 NA 100 93.3333333333333 -6.66666666666667 NA NA NA NA NA NA NA 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Canonical"
"136" NA 0 0 0 0 0 "chr21:37073364:37087246:+" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 1 1 1 10 NA 0 0 0 1 5 NA 0 2 2 2 14 NA 0 0 0 1 0 NA 0 2 2 2 4 NA 1 2 3 3 10 NA 0 0 0 0 7 NA 0 5 5 2 20 NA 0 9 9 1 69 NA 0 20 20 9 216 NA 0 4 4 0 35 "chr21" 37073364 37087246 "+" 37073364 37087246 "clu_1312" "clu_1349" 0 6 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 37073364 37087246 "+" 37073364 37087246 "clu_1312" "clu_1349" 37073364 37087246 0 0 0 0 "+" "annotated" "TTC3" "ENSG00000142166.13" "ENST00000355666.5+ENST00000399010.5" 0.67 1 "basic|appris_principal_1|CCDS" 45 45 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 NA 11.4285714285714 NA 0 9.25925925925926 9.25925925925926 0 13.0434782608696 13.0434782608696 0 25 25 NA 0 NA 33.3333333333333 20 -13.3333333333333 0 50 50 0 NA NA 0 14.2857142857143 14.2857142857143 0 0 0 0 10 10 NA NA NA NA NA NA NA "Canonical"
